"wot_key","Shop.y","service_group","wo_type","wot_status","status_duration","time_bucket","wot_description","Project","Activity","asset_id","tag_number","serial_id","asset_description","year_num","week_num","Unit","Work.Order","Task.No.","Sequence","PC.Bus.Unit","Business.Unit","Dependency","Removal.Task","To","Overlap","Duration.x","Asset.Up","Location","Status","Status.Dt.Tm","Required.Start","Start.Time","Scheduled.Start","Start.Time.1","Scheduled.End","End.Time","End","End.Time.1","Act..End.Dttm","Actual.Start","Start.Time.2","Actual.End","End.Time.2","Act..Start.Dttm","Passive.Proj.","Scheduler","Lead.Person","Closed.Dt","Completed.Date","Est..Labor.Cost","Es..Material.Co","Est..Tools.Cost","Est..PO.cost","Schedule.Labor","Material.Cost","Tools.Cost","Purchase.cost","Act..Labor.Cost","Actual.Cost","Act..Tools.Cost","Actual.Cost.1","Downtime.hours","Failure.Date","Rate","Recover.Cost","Name","Supplier","Supp.Cntct","Claim.ID","Problem.Group","Problem","Cause","Resolution","Action","Needs.Repair","Supervisor","Labor","Tools","Inventory","Purchase.OnHand","Requirement.Ln","Requirement.Ln.1","Requirement.Ln.2","Line.No","Requirement.Ln.3","Requirement.Ln.4","Requirement.Ln.5","Requirement.Ln.6","Alert","Chargeback","Rate.Select","Rate.Set","Ret.Type","Cap.Flag","Currency","Filter.ID","Min.Cap","Amount.to","Man.Close","Custodian","Component.of","ID","Dept","WO.Job.Tmplt","WO.Task.Tmplt","Commit.Rule","Status.1","Reserve.Rule","Status.2","Priority","Business.Unit.1","Shop.x","Crew","Area.ID","Type","Last.Sent","Last.Updated","Updated.By","Last.Updt","sched_start_duration","sched_start_month","sched_start_year","pc_bus_unit","Duration.y","asset_key"
"STAUS-914-4","PERTH","DRILL SUPP","PREJB","OPEN",29,"21-30","MULTI PURPOSE CLEANING TOOL - PRE-JOB",222656,"2000","18253","AU0544","AU0544","MULTI PURPOSE CLEANING TOOL 10 IN",2023,30,"STAUS",914,4,40,"B0811","BUSTR",0,NA,0,0,1,NA,"APAC07",1,2023-06-25,"27/06/2023","12:00:00.000000AM",2023-06-27,"12:00:00.000000AM","28/07/2023","11:59:00.000000PM","28/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","02/07/2023  6:38:43PM",27,6,2023,"B0811",1,"BUSTR-18253"
"STAUS-914-6","PERTH","DRILL SUPP","PREJB","OPEN",29,"21-30","TORQUE TOOL ELECTRIC CLASS 1-4 - PRE-JOB",222656,"2000","18233","AU0522","AU0522","TORQUE TOOL ELECTRIC CL 1-4 FL",2023,30,"STAUS",914,6,60,"B0811","BUSTR",0,NA,0,0,1,NA,"APAC38",1,2023-06-25,"27/06/2023","12:00:00.000000AM",2023-06-27,"12:00:00.000000AM","28/07/2023","11:59:00.000000PM","28/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","02/07/2023  6:38:43PM",27,6,2023,"B0811",1,"BUSTR-18233"
"STAUS-914-7","PERTH","DRILL SUPP","PREJB","OPEN",29,"21-30","TT TEST JIG CLASS 1-4 - PRE-JOB",222656,"2000","18008","AU0090","AU0090","TORQUE TOOL TEST JIG",2023,30,"STAUS",914,7,70,"B0811","BUSTR",0,NA,0,0,1,NA,"AUS00002",1,2023-06-25,"27/06/2023","12:00:00.000000AM",2023-06-27,"12:00:00.000000AM","28/07/2023","11:59:00.000000PM","28/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","02/07/2023  6:38:43PM",27,6,2023,"B0811",1,"BUSTR-18008"
"STAUS-914-8","PERTH","DRILL SUPP","PREJB","OPEN",29,"21-30","FLYING LEAD ORIENTATION TOOL - PRE-JOB",222656,"2000","18141","AU0367","AU0367","FLYING LEAD ORIENTATION TOOL",2023,30,"STAUS",914,8,80,"B0811","BUSTR",0,NA,0,0,1,NA,"APAC07",1,2023-06-25,"27/06/2023","12:00:00.000000AM",2023-06-27,"12:00:00.000000AM","28/07/2023","11:59:00.000000PM","28/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","02/07/2023  6:38:43PM",27,6,2023,"B0811",1,"BUSTR-18141"
"STAUS-914-9","PERTH","DRILL SUPP","PREJB","OPEN",29,"21-30","IW12 - PRE-JOB",222656,"2000","18048","AU0163","AU0163","Impact Wrench IW12",2023,30,"STAUS",914,9,90,"B0811","BUSTR",0,NA,0,0,1,NA,"APAC07",1,2023-06-25,"27/06/2023","12:00:00.000000AM",2023-06-27,"12:00:00.000000AM","28/07/2023","11:59:00.000000PM","28/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","02/07/2023  6:38:43PM",27,6,2023,"B0811",1,"BUSTR-18048"
"STAUS-915-1","PERTH","C&I","PLAN","OPEN",29,"21-30","PSM AMOSC HFL Frame Modification",152875,"2018.1060",NA,NA,NA,NA,2023,30,"STAUS",915,1,10,"B0811","",0,NA,0,0,80,NA,"",1,2023-06-25,"10/07/2023","12:00:00.000000AM",2023-07-10,"12:00:00.000000AM","21/07/2023","11:59:00.000000PM","21/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",25,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"ASHARMA21","07/07/2023  1:12:03AM",14,7,2023,"B0811",80,NA
"STABO-607-1","ABERDEEN","DRILL SUPP","PLAN","OHWP",28,"21-30","Frame, Launch & Recovery Complete strip down and rebuild.",184031,"4260","8923","BP00096","BP00096","Frame, Launch & Recovery",2023,30,"STABO",607,1,10,"B0551","BUSTR",0,NA,0,0,15,NA,"EMEA0501",1,2023-06-26,"23/06/2023","12:00:00.000000AM",2023-06-23,"12:00:00.000000AM","31/07/2023","11:59:00.000000PM","31/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP_ABO_FRAME_L&R_2YEARLY",2,NA,2,NA,999,"","",NA,"","",NA,NA,"WGEDDES","26/06/2023  2:46:32AM",31,6,2023,"B0551",1,"BUSTR-8923"
"STABO-611-1","ABERDEEN","DRILL SUPP","PLAN","PSCH",28,"21-30","Frame, Launch & Recovery Complete strip down and rebuild.",184031,"4260","8922","BP00095","BP00095","Frame, Launch & Recovery",2023,30,"STABO",611,1,10,"B0551","BUSTR",0,NA,0,0,15,NA,"EMEA0081",1,2023-06-26,"26/06/2023","12:00:00.000000AM",2023-06-26,"12:00:00.000000AM","31/07/2023","11:59:00.000000PM","31/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP_ABO_FRAME_L&R_2YEARLY",2,NA,2,NA,999,"","",NA,"","",NA,NA,"PMAHAJAN","26/06/2023  9:33:02AM",28,6,2023,"B0551",1,"BUSTR-8922"
"STABO-612-1","ABERDEEN","DRILL SUPP","PLAN","PSCH",28,"21-30","Choke Shipping Basket Pre/ Post",184031,"4260","21943","BP00546","BP00546","Frame, Pedestal - Choke (MARS)",2023,30,"STABO",612,1,10,"B0551","BUSTR",0,NA,0,0,4,NA,"EMEA0081",1,2023-06-26,"26/06/2023","12:00:00.000000AM",2023-06-26,"12:00:00.000000AM","31/07/2023","11:59:00.000000PM","31/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",2,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP_ABO_CHOKE_BASKET",2,NA,2,NA,999,"STABO","ABERDEEN",NA,"","",NA,NA,"PMAHAJAN","26/06/2023  9:32:31AM",28,6,2023,"B0551",1,"BUSTR-21943"
"STAUS-827-25","PERTH","C&I","PSTJB","OPEN",28,"21-30","FLOT POST-JOB",222656,"7000","18502","SI0014","SI0014","Flying Lead Orientation Tool FLOT",2023,30,"STAUS",827,25,250,"B0811","BUSTR",0,NA,0,0,1,NA,"APAC20",1,2023-06-26,"24/04/2023","12:00:00.000000AM",2023-04-24,"12:00:00.000000AM","23/06/2023","11:59:00.000000PM","01/06/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","23/07/2023  6:57:26PM",91,4,2023,"B0811",1,"BUSTR-18502"
"STAUS-843-4","PERTH","DRILL SUPP","PSTJB","PSCH",28,"21-30","FLYING LEAD ORIENTATION TOOL POST JOB",221988,"7000","18141","AU0367","AU0367","FLYING LEAD ORIENTATION TOOL",2023,30,"STAUS",843,4,40,"B0811","BUSTR",0,NA,0,0,1,NA,"APAC07",1,2023-06-26,"19/04/2023","12:00:00.000000AM",2023-04-19,"12:00:00.000000AM","30/06/2023","11:59:00.000000PM","30/06/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","18/07/2023  5:44:46PM",96,4,2023,"B0811",1,"BUSTR-18141"
"STAUS-914-12","PERTH","DRILL SUPP","PREJB","OHWP",28,"21-30","MANIPULATOR TORQUE TOOL 17D CL - PRE-JOB",222656,"2000","18007","AU0088","AU0088","ROV MANIPULATOR ASSEMBLY",2023,30,"STAUS",914,12,120,"B0811","BUSTR",0,NA,0,0,1,NA,"APAC07",1,2023-06-26,"27/06/2023","12:00:00.000000AM",2023-06-27,"12:00:00.000000AM","28/07/2023","11:59:00.000000PM","28/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","02/07/2023  6:38:43PM",27,6,2023,"B0811",1,"BUSTR-18007"
"STAUS-914-14","PERTH","DRILL SUPP","PREJB","OPEN",28,"21-30","FRONT CLIP FLUID SKID 40 GALLON BLADDER - PRE-JOB",222656,"2000","18218","AU0507","AU0507","40 Gallon Bladder",2023,30,"STAUS",914,14,140,"B0811","BUSTR",0,NA,0,0,1,NA,"AUS00002",1,2023-06-26,"27/06/2023","12:00:00.000000AM",2023-06-27,"12:00:00.000000AM","28/07/2023","11:59:00.000000PM","28/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","02/07/2023  6:38:43PM",27,6,2023,"B0811",1,"BUSTR-18218"
"STAUS-914-16","PERTH","DRILL SUPP","PREJB","OHOT",28,"21-30","17D CLASS 1-4 TEST JIG AWS",222656,"2000","18675","AUX0013","6763-21","17D-Class 1-4 Torque Analyzer AWS",2023,30,"STAUS",914,16,160,"B0811","BUSTR",0,NA,0,0,1,NA,"APAC38",1,2023-06-26,"27/06/2023","12:00:00.000000AM",2023-06-27,"12:00:00.000000AM","28/07/2023","11:59:00.000000PM","28/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","02/07/2023  6:38:43PM",27,6,2023,"B0811",1,"BUSTR-18675"
"STAUS-860-2","PERTH","C&I","NEWBD","PSCH",27,"21-30","Cycle Test of the Batteries",224357,"5000","27544","AU0697","AU0697","SEABATTERY POWER MODULE",2023,30,"STAUS",860,2,20,"B0811","BUSTR",0,NA,0,0,1,NA,"APAC07",1,2023-06-27,"01/05/2023","12:00:00.000000AM",2023-05-01,"12:00:00.000000AM","16/05/2023","11:59:00.000000PM","16/05/2023","11:59:00.000000PM",NA,"","","","",NA,"",1,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","17/07/2023 11:52:59PM",84,5,2023,"B0811",1,"BUSTR-27544"
"STABO-608-1","ABERDEEN","DRILL SUPP","PLAN","QC",26,"21-30","Check sheet is for assets that post-job inspection were completed recently and require no further maintenance.",184031,"4260","22800","MBP00218","MBP00218","Norm Kit",2023,30,"STABO",608,1,10,"B0551","BUSTR",0,NA,0,0,1,NA,"EMEA0500",1,2023-06-28,"23/06/2023","12:00:00.000000AM",2023-06-23,"12:00:00.000000AM","31/07/2023","11:59:00.000000PM","31/07/2023","11:59:00.000000PM",NA,"23/06/2023","12:00:00.000000PM","23/06/2023"," 3:30:00.000000PM",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","APAC_MAIN-TRANS_PRE",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","28/06/2023  2:20:08AM",31,6,2023,"B0551",1,"BUSTR-22800"
"STABO-609-1","ABERDEEN","DRILL SUPP","PLAN","QC",26,"21-30","HCT, ACT, SPCOT Spares kit",184031,"4260","20862","BPSK00007","BPSK00007","Spares Kit, DMAC - Fly-to-Place (FTP) Tool",2023,30,"STABO",609,1,10,"B0551","BUSTR",0,NA,0,0,2,NA,"EMEA0501",1,2023-06-28,"23/06/2023","12:00:00.000000AM",2023-06-23,"12:00:00.000000AM","31/07/2023","11:59:00.000000PM","31/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP_ABO_HUB_CT_SPAREBX_PP",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","28/06/2023  2:19:52AM",31,6,2023,"B0551",1,"BUSTR-20862"
"STAUS-839-13","PERTH","C&I","PLAN","PSCH",25,"21-30","Installation of New NON-IWIS Card",225043,"5000",NA,NA,NA,NA,2023,30,"STAUS",839,13,50,"B0811","",0,NA,0,0,1,NA,"",1,2023-06-29,"17/07/2023","12:00:00.000000AM",2023-04-11,"12:00:00.000000AM","11/05/2023","11:59:00.000000PM","17/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",1,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","12/07/2023  4:48:09AM",104,4,2023,"B0811",23,NA
"STAUS-839-14","PERTH","C&I","PLAN","PSCH",25,"21-30","Re Assembly of DIU Canister and Testing",225043,"5000",NA,NA,NA,NA,2023,30,"STAUS",839,14,60,"B0811","",0,NA,0,0,8,NA,"",1,2023-06-29,"18/07/2023","12:00:00.000000AM",2023-04-11,"12:00:00.000000AM","11/05/2023","11:59:00.000000PM","20/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",1,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","12/07/2023  4:48:09AM",104,4,2023,"B0811",23,NA
"STAUS-860-1","PERTH","C&I","NEWBD","PSCH",25,"21-30","Testing & Green Tag of Charger & SeaBattery",224357,"5000","27544","AU0697","AU0697","SEABATTERY POWER MODULE",2023,30,"STAUS",860,1,10,"B0811","BUSTR",0,NA,0,0,1,NA,"APAC07",1,2023-06-29,"01/05/2023","12:00:00.000000AM",2023-05-01,"12:00:00.000000AM","16/05/2023","11:59:00.000000PM","16/05/2023","11:59:00.000000PM",NA,"","","","",NA,"",1,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","17/07/2023 11:52:59PM",84,5,2023,"B0811",1,"BUSTR-27544"
"STAUS-906-1","PERTH","CLIENTOWN","PREJB","OHWP",25,"21-30","TCRT reassembly",221546,"4200",NA,NA,NA,NA,2023,30,"STAUS",906,1,10,"B0811","",0,NA,0,0,48,NA,"",1,2023-06-29,"19/06/2023","12:00:00.000000AM",2023-06-19,"12:00:00.000000AM","26/08/2023","11:59:00.000000PM","26/08/2023","11:59:00.000000PM",NA,"26/06/2023"," 8:00:00.000000AM","17/07/2023"," 5:00:00.000000PM",NA,"",27,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,7,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","19/07/2023  5:18:50AM",35,6,2023,"B0811",48,NA
"STAUS-852-2","PERTH","C&I","PLAN","OHWP",22,"21-30","RCU POST-JOB",224727,"5000","18657","SI0229","SI0229","Remote Control Unit RCU",2023,30,"STAUS",852,2,20,"B0811","BUSTR",0,NA,0,0,2,NA,"AUS00005",1,2023-07-02,"26/01/2023","12:00:00.000000AM",2023-01-26,"12:00:00.000000AM","28/10/2023","11:59:00.000000PM","28/10/2023","11:59:00.000000PM",NA,"27/06/2023"," 8:00:00.000000AM","27/06/2023"," 5:00:00.000000PM",NA,"",32,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","02/07/2023  9:28:29PM",179,1,2023,"B0811",8,"BUSTR-18657"
"STAUS-899-3","PERTH","C&I","NEWBD","TSCD",22,"21-30","Assembly and FAT of acid shrouds",225166,"5000",NA,NA,NA,NA,2023,30,"STAUS",899,3,20,"B0811","",1,NA,0,0,8,NA,"",1,2023-07-02,"27/06/2023","12:00:00.000000AM",2023-06-16,"12:00:00.000000AM","19/06/2023","11:59:00.000000PM","29/06/2023","11:59:00.000000PM",NA,"03/07/2023"," 8:00:00.000000AM","19/07/2023"," 5:00:00.000000PM",NA,"",32,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,2,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"ASTANIMIROVIC","20/07/2023  6:18:04PM",38,6,2023,"B0811",12,NA
"STAUS-914-5","PERTH","DRILL SUPP","PREJB","TSCD",22,"21-30","CAMERA ON A STICK - PRE-JOB",222656,"2000","18054","AU0179","AU0179","CAMERA ASSEMBLY",2023,30,"STAUS",914,5,50,"B0811","BUSTR",0,NA,0,0,1,NA,"APAC07",1,2023-07-02,"27/06/2023","12:00:00.000000AM",2023-06-27,"12:00:00.000000AM","28/07/2023","11:59:00.000000PM","28/07/2023","11:59:00.000000PM",NA,"03/07/2023"," 8:00:00.000000AM","03/07/2023"," 5:00:00.000000PM",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"RSTEPHENSON","03/07/2023  1:31:36AM",27,6,2023,"B0811",1,"BUSTR-18054"
"STAUS-827-26","PERTH","C&I","PSTJB","OHWP",21,"21-30","BUOYANCY BLOCK 100 KG POST-JOB",222656,"7000","18056","AU0190","AU0190","BUOYANCY MODULE",2023,30,"STAUS",827,26,260,"B0811","BUSTR",0,NA,0,0,1,NA,"ROVMG109",1,2023-07-03,"24/04/2023","12:00:00.000000AM",2023-04-24,"12:00:00.000000AM","23/06/2023","11:59:00.000000PM","01/06/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","23/07/2023  6:57:26PM",91,4,2023,"B0811",1,"BUSTR-18056"
"STAUS-854-19","PERTH","CLIENTOWN","ADHOC","PSCH",21,"21-30","Moving coated plates returned from Surface technology",221703,"4100",NA,NA,NA,NA,2023,30,"STAUS",854,19,190,"B0811","",0,NA,0,0,1,NA,"",1,2023-07-03,"04/07/2023","12:00:00.000000AM",2023-05-01,"12:00:00.000000AM","06/10/2023","11:59:00.000000PM","04/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",1,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","18/07/2023  6:24:52PM",84,5,2023,"B0811",1,NA
"STLAD-286-1","LUANDA","INTV SLTN","PSTJB","OPEN",21,"21-30","System came from Offshore with issues on LW, it need LW issue resolved and also full system readiness",703088,"1",NA,NA,NA,NA,2023,30,"STLAD",286,1,10,"B0078","",0,NA,0,0,1,NA,"",1,2023-07-03,"06/03/2023","12:00:00.000000AM",2023-03-06,"12:00:00.000000AM","27/03/2023","11:59:00.000000PM","27/03/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"DANTONIO","21/07/2023  9:13:21AM",140,3,2023,"B0078",1,NA
"STLAD-287-1","LUANDA","INTV SLTN","PSTJB","OPEN",21,"21-30","TSR 182 Re-assessment/readiness of Spectrum 21",703088,"1",NA,NA,NA,NA,2023,30,"STLAD",287,1,10,"B0078","",0,NA,0,0,1,NA,"",1,2023-07-03,"06/03/2023","12:00:00.000000AM",2023-03-06,"12:00:00.000000AM","31/03/2023","11:59:00.000000PM","31/03/2023","11:59:00.000000PM",NA,"20/02/2023"," 8:00:00.000000AM","22/03/2023"," 5:00:00.000000PM",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,23,1,1,1,1,1,NA,"N",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"DANTONIO","21/07/2023  9:13:21AM",140,3,2023,"B0078",1,NA
